property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
86814200,Independent House,"1 Bedroom House in Patel Nagar, Gurgaon","1 Bedroom House in Patel Nagar, Gurgaon",N/A,N/A,₹3.25 Cr,"₹20,635 /sqft",1,1,1 BHK,1575,"1,575 sqft",N/A,4,N/A,RESALE,N/A,,N/A,N/A,"2 side open plot for sale in patel nagar.Excellent location near to nh8, market, school etc. 4 floors can be constructed.","Patel Nagar, Gurgaon","Patel Nagar, Gurgaon",N/A,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-patel-nagar-gurgaon-1575-sq-ft-spid-V86814200,House,N/A,N/A,4.0,N/A,N/A
78211095,Independent House,"3 Bedroom House in Sushant Lok Phase 1, Gurgaon","3 Bedroom House in Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹14 Cr,"₹33,148 /sqft",3,3,3 BHK,3771,"3,771 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Parking, Park","Ansal built duplex villa available for sale at sushant lok 1, c block, area 419 sqyds, north east facing, 3bhk plus sq, garage, 3 car parking private space inside the house, 2 parking reserved outside the house, puja room, colony consisting of only 16 houses, peaceful location, centrally located, small lawn at front and rear of the house, 3 mintues to 5 minutes drive to galleria market, palms c...","Sushant Lok Phase 1, Gurgaon","Sushant Lok Phase 1, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-3771-sq-ft-r3-spid-K78211095,House,419 sqyd,3771,,N/A,N/A
86629834,Independent House,"4 Bedroom House in Sector 92, Gurgaon","4 Bedroom House in Sector 92, Gurgaon",N/A,N/A,₹4 Cr,"₹8,000 /sqft",4,4,4 BHK,5000,"5,000 sqft",N/A,N/A,North-East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Wishing to settle down in an individual house with your family? This well-Built and spacious 4 bhk house for sale in sector 92 gurgaon seems to be an ideal choice for a peaceful abode for a family. Constructed on a super built up area of 5000 sq.Ft., this house comprises 4 bedrooms, 4 bathrooms and 3 balconies. The houses comes with dedicated 2 open parking space(s) where you can easily park yo...",Ansal Heights,Ansal Heights,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansal-heights-sector-92-gurgaon-5000-sq-ft-spid-W86629834,House,N/A,N/A,,N/A,N/A
86720382,Independent House,"4 Bedroom House in Block J Pocket C Palam Vihar, Gurgaon","4 Bedroom House in Block J Pocket C Palam Vihar, Gurgaon",N/A,N/A,₹10 Cr,"₹23,809 /sqft",4,4,4 BHK,4200,"4,200 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Park,Near hospital Near park Near school and colledge Near vyapar kander market Wide road in front of property Best locallity in palam vihar,"Block J Pocket C Palam Vihar, Gurgaon","Block J Pocket C Palam Vihar, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-j-pocket-c-palam-vihar-gurgaon-4200-sq-ft-spid-C86720382,House,N/A,N/A,,N/A,N/A
86676968,Independent House,"2 Bedroom House in Sector 21, Gurgaon","2 Bedroom House in Sector 21, Gurgaon",N/A,N/A,₹5 Cr,"₹27,777 /sqft",2,2,2 BHK,1800,"1,800 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Suoer deign, and highly strong bungalow, with design by architect","Sector 21, Gurgaon","Sector 21, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-21-gurgaon-1800-sq-ft-spid-F86676968,House,N/A,N/A,,N/A,N/A
86417876,Independent House,"5 Bedroom House in Surat Nagar Phase 2, Gurgaon","5 Bedroom House in Surat Nagar Phase 2, Gurgaon",N/A,N/A,₹1 Cr,"₹11,111 /sqft",5,4,5 BHK,900,900 sqft,N/A,Ground Floor,N/A,RESALE,N/A,,Store Room,"Parking, Park","100 gaj independent house for sale in surat nagar phase ii, sector 104, gurgaon A well-Built independent house located in surat nagar phase ii, sector 104, gurgaon, spread across 100 gaj. The property offers a ground + first floor layout designed for comfortable family living. Ground floor: Includes 3 spacious bedrooms, 2 bathrooms, a living hall, a kitchen, a car parking area, and a store room...","Surat Nagar Phase 2, Gurgaon","Surat Nagar Phase 2, Gurgaon",N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-surat-nagar-phase-2-gurgaon-900-sq-ft-spid-V86417876,House,100 gaj,900,,N/A,N/A
86664634,Independent House,"3 Bedroom House in Rosewood City, Gurgaon","3 Bedroom House in Rosewood City, Gurgaon",N/A,N/A,₹4.25 Cr,"₹30,864 /sqft",3,3,3 BHK,1377,"1,377 sqft",N/A,N/A,East,RESALE,N/A,,N/A,Gated Community,"For sale premium duplex villa in rosewood city, gurgaon (D block) Location highlights: Located in rosewood city, d block, sector 49, gurgaon prime & gated community. East facing.153 sq. Yds. Plot. Walking distance from good earth city centre mall, eros city square mall and arcadia mall. Close to sohna road & golf course extension road Near ifc center. Quick access to nh-8 & huda city centre met...","Rosewood City, Gurgaon","Rosewood City, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-rosewood-city-gurgaon-1377-sq-ft-spid-U86664634,House,153 sq. Yd,1377,,N/A,N/A
86608510,Independent House,"3 Bedroom House in Sector 81, Gurgaon","3 Bedroom House in Sector 81, Gurgaon",1,N/A,₹3.75 Cr,"₹14,044 /sqft",3,4,3 BHK,2670,"2,670 sqft",Built-up,N/A,N/A,RESALE,N/A,,N/A,Park,The apartment is park facing and has a beautiful view of fountains and lakes. It also has vrvs in the lobby area.,Bestech Park View Grand Spa,Bestech Park View Grand Spa,N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-2670-sq-ft-spid-C86608510,House,N/A,N/A,,N/A,N/A
86571906,Independent House,"6 Bedroom House in Sushant Lok Phase 1, Gurgaon","6 Bedroom House in Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹16.5 Cr,"₹43,860 /sqft",6,5,6 BHK,3762,"3,762 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Lift,Ultra luxury kothi for sale Fully vastu compilant Duplex type built With lift provision Wide road,"Sushant Lok Phase 1, Gurgaon","Sushant Lok Phase 1, Gurgaon",N/A,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-3762-sq-ft-spid-S86571906,House,N/A,N/A,,N/A,N/A
55931764,Independent House,"5 Bedroom House in Sector 66, Gurgaon","5 Bedroom House in Sector 66, Gurgaon",N/A,N/A,₹18.5 Cr,"₹28,461 /sqft",5,6,5 BHK,6500,"6,500 sqft",Built-up,N/A,North-East,RESALE,N/A,3.0,Servant Room,Garden,"Available for sale 5bhk independent house in emaar marbella, sector-66, gurgaon. -5bedroom with attach bathrooms, kitchen, family lounge, drawing, dining, front and rear lawn area , 3 balconies and terrace, a pantry and servant room. - Basement , ground , first and second floor in construction - Ready to move house - Modern elevator. - Provision of lpg gas pipelines. A space exquisitely shaped ...",Emaar MGF Marbella,Emaar MGF Marbella,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-6500-sq-ft-r16-spid-J55931764,House,N/A,N/A,,N/A,N/A
79605415,Independent House,"5 Bedroom House in Sector 63A, Gurgaon","5 Bedroom House in Sector 63A, Gurgaon",N/A,N/A,₹11.9 Cr,"₹44,074 /sqft",5,7,5 BHK,2700,"2,700 sqft",N/A,N/A,North,RESALE,N/A,,N/A,"Garden, Security",5 bhk luxury villa in anatraaj gated block with full 24 hours security. All rooms are spacious with attach washroom and balcony. Spacious kitchen leyout.,Anant Raj,Anant Raj,North Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-anant-raj-sector-63a-gurgaon-2520-sq-ft-r3-spid-V79605415,House,N/A,N/A,,N/A,N/A
86476656,Independent House,"7 Bedroom House in Uday Nagar, Gurgaon","7 Bedroom House in Uday Nagar, Gurgaon",N/A,N/A,₹2.7 Cr,"₹50,000 /sqft",7,7,7 BHK,540,540 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,It's a property on rent and earning rent around 80000 per month,"Uday Nagar, Gurgaon","Uday Nagar, Gurgaon",N/A,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-uday-nagar-gurgaon-540-sq-ft-spid-O86476656,House,N/A,N/A,,N/A,N/A
86470064,Independent House,"5 Bedroom House in Ravi Nagar, Gurgaon","5 Bedroom House in Ravi Nagar, Gurgaon",N/A,N/A,₹3.2 Cr,"₹11,851 /sqft",5,10,5 BHK,2700,"2,700 sqft",N/A,N/A,N/A,RESALE,N/A,4.0,N/A,N/A,"We are proud owners of house/villa available for sale in ravi nagar, gurgaon. Available at price of rs 3.2 crores. It has plot area of 2700 sq ft. It has 5 bhk, 10 bathroom, 4 balcony.It is a freehold property","Ravi Nagar, Gurgaon","Ravi Nagar, Gurgaon",N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ravi-nagar-gurgaon-2700-sq-ft-spid-R86470064,House,N/A,N/A,,N/A,N/A
86469822,Independent House,"9 Bedroom House in Sector 9, Gurgaon","9 Bedroom House in Sector 9, Gurgaon",N/A,N/A,₹3.2 Cr,"₹11,851 /sqft",9,7,9 BHK,2700,"2,700 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"3 side open near sector 9 , near civil hospital, near government college , near main road",Ravi Nager basai road,Ravi Nager basai road,N/A,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-9-gurgaon-2700-sq-ft-spid-S86469822,House,N/A,N/A,,N/A,N/A
86424296,Independent House,"7 Bedroom House in Sarhaul Abadi Village, Gurgaon","7 Bedroom House in Sarhaul Abadi Village, Gurgaon",N/A,N/A,₹3.5 Cr,"₹14,297 /sqft",7,6,7 BHK,2448,"2,448 sqft",N/A,2nd,N/A,RESALE,N/A,,N/A,N/A,"Main road property on 40mtr road Construction year 2013 Ground, 1st fully constructed 2nd floor semi constructed","Sarhaul Abadi Village, Gurgaon","Sarhaul Abadi Village, Gurgaon",N/A,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-sarhaul-abadi-village-gurgaon-2448-sq-ft-spid-Q86424296,House,N/A,N/A,,N/A,N/A
61149634,Independent House,"2 Bedroom House in Maruti Kunj, Gurgaon","2 Bedroom House in Maruti Kunj, Gurgaon",N/A,N/A,₹1.3 Cr,"₹13,000 /sqft",2,2,2 BHK,1000,"1,000 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Close to gd goenka, kr manglam university, dps school, rayan international school and newly buildup house Under my supervision","Maruti Kunj, Gurgaon","Maruti Kunj, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-maruti-kunj-gurgaon-1000-sq-ft-r2-spid-A61149634,House,N/A,N/A,,N/A,N/A
86091950,Independent House,"4 Bedroom House in Rosewood City, Gurgaon","4 Bedroom House in Rosewood City, Gurgaon",N/A,N/A,₹4.1 Cr,"₹29,775 /sqft",4,3,4 BHK,1377,"1,377 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,"Garden, Gated Community","For sale premium duplex villa in rosewood city, gurgaon (D block) Location highlights: Located in rosewood city, sector 49, gurgaon prime & gated community Walking distance from good earth city centre mall Close to sohna road & golf course extension road Quick access to nh-8 & huda city centre metro station Surrounded by premium projects like tatvam villas, nirvana country & eros rosewood city ...","Rosewood City, Gurgaon","Rosewood City, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-rosewood-city-gurgaon-1368-sq-ft-spid-K86091950,House,N/A,N/A,,N/A,N/A
86196350,Independent House,"6 Bedroom House in Sector 82, Gurgaon","6 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹7.5 Cr,"₹33,936 /sqft",6,6,6 BHK,2210,"2,210 sqft",N/A,N/A,N/A,RESALE,N/A,,Servant Room,N/A,"This furnished 6 bhk independent villa spans 2,160 sq.Ft. In vatika signature villas, sector 82, gurgaon. With 5 bathrooms, a modular kitchen, and a separate servant room entry, it offers comfortable living on a well-Maintained floor. Immediate availability near iffco chowk flyover, vega schools, and igia ensures excellent connectivity and convenience. Oc avilable all paper complete.",Vatika Signature Villas,Vatika Signature Villas,N/A,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-2210-sq-ft-spid-P86196350,House,N/A,N/A,,N/A,N/A
86214484,Independent House,"13 Bedroom House in Sector 51, Gurgaon","13 Bedroom House in Sector 51, Gurgaon",N/A,N/A,₹4.4 Cr,"₹48,889 /sqft",13,13,13 BHK,900,900 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,2side open & corner property for sell 13rk best for rental purpose &prime location Mall nearby & hospital nearby Walk-In market & 5min from metro,"Sector 51, Gurgaon","Sector 51, Gurgaon",N/A,https://www.99acres.com/13-bhk-bedroom-independent-house-villa-for-sale-in-sector-51-gurgaon-900-sq-ft-spid-V86214484,House,N/A,N/A,,N/A,N/A
82663948,Independent House,"5 Bedroom House in Sector 23, Gurgaon","5 Bedroom House in Sector 23, Gurgaon",N/A,N/A,₹6.75 Cr,"₹28,517 /sqft",5,5,5 BHK,2367,"2,367 sqft",N/A,N/A,N/A,RESALE,N/A,2.0,N/A,Garden,"Planning to buy an individual house in gurgaon. Then you should definitely check out this 5 bhk house for sale in sector 23 gurgaon, a well-Planned and well-Connected locality in gurgaon. The property's proximity to landmarks like close to market makes it ideal property for families. The floor plan additionally contains 5 bedrooms, 5 bathrooms and 2 balconies. All in all, the independent house ...","Sector 23, Gurgaon","Sector 23, Gurgaon",Private Garden Huda Sector 23 Nearby,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-2367-sq-ft-r1-spid-D82663948,House,N/A,N/A,,N/A,N/A
82663978,Independent House,"6 Bedroom House in Sector 23, Gurgaon","6 Bedroom House in Sector 23, Gurgaon",N/A,N/A,₹8.25 Cr,"₹26,190 /sqft",6,5,6 BHK,3150,"3,150 sqft",Covered,N/A,East,RESALE,N/A,2.0,N/A,Garden,"Do you wish to buy an independent house in sector 23 gurgaon. This 6 bhk house looks like an ideal choice for somebody looking for peace of mind. Owing to its key locations, several landmarks like close to market are easily accessible. Constructed on a super built up area of 350 sq.Yards, this house comprises 6 bedrooms, 5 bathrooms and 2 balconies. The houses comes with dedicated 2 covered and...","Sector 23, Gurgaon","Sector 23, Gurgaon",East Facing Private Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-3150-sq-ft-r1-spid-H82663978,House,N/A,N/A,,N/A,N/A
86110428,Independent House,"5 Bedroom House in Sector 72, Gurgaon","5 Bedroom House in Sector 72, Gurgaon",N/A,N/A,₹14.9 Cr,"₹17,529 /sqft",5,5,5 BHK,8500,"8,500 sqft",N/A,N/A,East,RESALE,N/A,,N/A,"Garden, Gated Community","Inspired by european-Styled living, primanti by tata housing, offers an unmatched high-Brow lifestyle breathing inside a well-Organized gated community, located on the southern peripheral road (Spr) in sector 72, gurugram. It lies in the vicinity of intellion edge 1.26 million sq. Ft. Development featuring high-End commercial and retail spaces that has made walk-To-Work culture for the luxury h...",Tata Primanti,Tata Primanti,East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-8500-sq-ft-spid-V86110428,House,N/A,N/A,,N/A,N/A
86112948,Independent House,"4 Bedroom House in Ardee City, Gurgaon","4 Bedroom House in Ardee City, Gurgaon",1,N/A,₹5 Cr,"₹3,33,333 /sqft",4,4,4 BHK,150,150 sqft,Carpet,3,N/A,RESALE,N/A,,N/A,N/A,"150 square yards villa, built over 3 floors, very spacious rooms with attached shower and wardrobe space outside the rooms. Scope for adding more floor . Carpet area. The property is currently as was handed over by the builder. More rooms ./ space can be added. Wide roads and prestigious 4-5 schools and 4-5 hospitals all within 2 kms distance","Ardee City, Gurgaon","Ardee City, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ardee-city-gurgaon-2500-sq-ft-spid-B86112948,House,N/A,N/A,3.0,N/A,N/A
85909198,Independent House,"4 Bedroom House in Sushant Lok Phase 1, Gurgaon","4 Bedroom House in Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹6.25 Cr,"₹46,296 /sqft",4,4,4 BHK,1350,"1,350 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Park,Independent house with 12 metre wide road with park facing,Ansal Sushant Lok Plots,Ansal Sushant Lok Plots,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-1350-sq-ft-spid-P85909198,House,N/A,N/A,,N/A,N/A
85894890,Independent House,"3 Bedroom House in Sector 49, Gurgaon","3 Bedroom House in Sector 49, Gurgaon",N/A,N/A,₹2.6 Cr,"₹16,774 /sqft",3,3,3 BHK,1550,"1,550 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,The property has terrace rights where one can extend the building as per their needs.,Niho Scottish Castle 2,Niho Scottish Castle 2,N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-niho-scottish-castle-2-sector-49-gurgaon-1550-sq-ft-spid-V85894890,House,N/A,N/A,,N/A,N/A
85682246,Independent House,"4 Bedroom House in Sector 33, Gurgaon","4 Bedroom House in Sector 33, Gurgaon",N/A,N/A,₹12.5 Cr,"₹27,778 /sqft",4,6,4 BHK,4500,"4,500 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Luxurious 4 bhk villas with modern amenities, spacious layouts, and serene surroundings. Prime location, premium living. Great potential for capital appreciation.",Unitech Uniworld Resorts,Unitech Uniworld Resorts,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-4500-sq-ft-spid-S85682246,House,N/A,N/A,,N/A,N/A
85614654,Independent House,"2 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon","2 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹6.15 Cr,"₹40,811 /sqft",2,2,2 BHK,1506,"1,506 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Parking, Park",N/A,"Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1507-sq-ft-spid-H85614654,House,N/A,N/A,,N/A,N/A
85577892,Independent House,"4 Bedroom House in Sector 23, Gurgaon","4 Bedroom House in Sector 23, Gurgaon",N/A,N/A,₹7.5 Cr,"₹31,686 /sqft",4,4,4 BHK,2367,"2,367 sqft",N/A,N/A,N/A,RESALE,N/A,,"Servant Room, Store Room",Garden,"A beautiful villa in gurgaon with 4 bedrooms, a very large drawing cum dining room, a huge modular kitchen, 4 bathrooms, a servant room with attached toilet, a large study and computer room, store room, lofts, terraces and front and back garden, built lovingly with marble and premium tiles available for sale in a prime location in sector 23, huda, on a wide road in a gated colony. Land area 263...","Sector 23, Gurgaon","Sector 23, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-2367-sq-ft-spid-U85577892,House,N/A,N/A,,N/A,N/A
