property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
66835430,Independent House,"4 Bedroom House in Sector 48, Gurgaon","4 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹11 Cr,"₹34,140 /sqft",4,5,4 BHK,3222,"3,222 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Tatvam villas is one of the most luxurious resort-Based villas community of gurgaon and delhi ncr, executed to a resort standard of design, landscaping & construction. Spread over 50 acres of land bank and developed in well-Planned spacious phases x, y, and z, this secured gated villas community is located on 110 meeter gurgaon-Sohna-Alwar road, just 25 minutes from indira gandhi international ...",Vipul Tatvam Villa,Vipul Tatvam Villa,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3222-sq-ft-r9-spid-G66835430,House,N/A,N/A,,N/A,N/A
88690288,Independent House,"4 Bedroom House in Nirvana Country, Gurgaon","4 Bedroom House in Nirvana Country, Gurgaon",N/A,N/A,₹18 Cr,"₹55,556 /sqft",4,4,4 BHK,3240,"3,240 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Garden, Park","Park-Facing, owner-Occupied 360 sq yards villa in espace impeccably maintained. This ready-To-Move-In home comes with brand-New air conditioners and enjoys abundant sunlight in the front lawn and a lush garden in the backyard. Winers in this home are toasty and summers a cool refuge amongst green bowl of nirvana. Conveniently located with easy access to main roads and highways, it is also close...",Unitech Espace,Unitech Espace,Private Garden Rain Water Harvesting,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-espace-nirvana-country-gurgaon-3240-sq-ft-spid-Y88690288,House,N/A,N/A,2.0,N/A,N/A
77294963,Independent House,"4 Bedroom House in Sector 109, Gurgaon","4 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹8.2 Cr,"₹15,185 /sqft",4,4,4 BHK,5400,"5,400 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Swimming Pool, Gym","Sobha international city | ready to move 4bhk+sr 600 sq.Yd lower duplex | phase 2 Sobha international city in sector 109, gurgaon Spread over an area of 41 acres Amenities Swimming pool | lawn tennis | basketball court | billiards | gym | clubhouse Location 0 km from delhi 2 mins from dwarka expressway 20 mins from igi airport 10 mins yashobhoomi metro Nearby Conscient one & neo square mall Eur...",International City by SOBHA Phase 2,International City by SOBHA Phase 2,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-5400-sq-ft-spid-O77294963,House,600 sq.Yd,5400,,N/A,N/A
77295073,Independent House,"4 Bedroom House in Sector 109, Gurgaon","4 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9 Cr,"₹16,667 /sqft",4,4,4 BHK,5400,"5,400 sqft",N/A,N/A,North,RESALE,N/A,,N/A,"Swimming Pool, Gym","Sobha international city | ready to move 4bhk+sr 600 sq.Yd upper duplex Sobha international city phase 2 sector 109, gurgaon Spread over an area of 41 acres Amenities Swimming pool | lawn tennis | basketball court | billiards | gym | clubhouse Location 0 km from delhi 2 mins from dwarka expressway 20 mins from igi airport 10 mins yashobhoomi metro Nearby Conscient one & neo square mall Euro int...",International City by SOBHA Phase 2,International City by SOBHA Phase 2,North Facing Recently Renovated,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-5400-sq-ft-spid-M77295073,House,600 sq.Yd,5400,,N/A,N/A
86829042,Independent House,"4 Bedroom House in Sector 48, Gurgaon","4 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹17 Cr,"₹37,778 /sqft",4,5,4 BHK,4500,"4,500 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,"Are you planning to buy your dream home? You can consider this well-Built 4 bhk house for sale in sector 48 gurgaon and make it your new address. The property's proximity to landmarks like close to metro station, close to hospital, close to school and close to market makes it ideal property for families. Constructed on a super built up area of 500 sq.Yards, this house comprises 4 bedrooms, 5 ba...",Vipul Tatvam Villa,Vipul Tatvam Villa,Private Garden Huda City centre within 2.5km,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-4500-sq-ft-spid-A86829042,House,N/A,N/A,,N/A,N/A
88144846,Independent House,"8 Bedroom House in Sector 56, Gurgaon","8 Bedroom House in Sector 56, Gurgaon",N/A,N/A,₹13.5 Cr,"₹50,000 /sqft",8,9,8 BHK,2700,"2,700 sqft",N/A,N/A,N/A,RESALE,Fully Furnished,,"Servant Room, Pooja Room","Garden, Park","A will maintained and fully furnished 8bhk kothi available for sale in sector 56 With total no. Of 8 bedrooms, modular kitchen and wardrobes with servant room and pooja room. Total plot size: 300 sqyds.","Sector 56, Gurgaon","Sector 56, Gurgaon",Private Garden Overlooking Park,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-sector-56-gurgaon-2700-sq-ft-spid-I88144846,House,300 sqyd,2700,,N/A,N/A
88326770,Independent House,"4 Bedroom House in Sector 33, Gurgaon","4 Bedroom House in Sector 33, Gurgaon",N/A,N/A,₹13 Cr,"₹19,230 /sqft",4,4,4 BHK,6760,"6,760 sqft",Built-up,N/A,East,RESALE,N/A,,N/A,"Power Backup, Garden",Available 4 bhk + sq duplex villa for sale in a block of uniworld resorts. This is 502 sqyd villa with full basement. Gated township with 100% power backup. Beautiful layout with peaceful location of the villa.,Unitech Uniworld Resorts,Unitech Uniworld Resorts,East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-6760-sq-ft-spid-T88326770,House,502 sqyd,4518,,N/A,N/A
87973658,Independent House,"5 Bedroom House in Sector 66, Gurgaon","5 Bedroom House in Sector 66, Gurgaon",N/A,N/A,₹18 Cr,"₹57,143 /sqft",5,6,5 BHK,3150,"3,150 sqft",Covered,N/A,North,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Are you planning to buy your dream home? You can consider this well-Built 5 bhk house for sale in sector 66 gurgaon and make it your new address. Containing 5 bedrooms, 6 bathrooms and more than 3 balconies, this independent house is spread over a super built up area of 350 sq.Yards. The houses comes with dedicated 3 covered and 2 open parking space(s) where you can easily park your vehicle(s)....",Emaar MGF Marbella,Emaar MGF Marbella,North Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-3150-sq-ft-spid-Z87973658,House,N/A,N/A,,N/A,N/A
78411265,Independent House,"6 Bedroom House in Palam Vihar, Gurgaon","6 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹12.5 Cr,"₹3,086 /sqft",6,4,6 BHK,4032,"4,032 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Garden, Park","One of the most beautiful villa of palam vihar combining classical architecture with modern interior on sale in j block. Its situated in j block, full front park facing, north direction and corner plot surrounded by beautiful trees and garden. Exquisite woodwork of assam teak on doors and windows and pu and veneer finish for all wardrobes and modular kitchen. Luxury italian flooring on common a...","Palam Vihar, Gurgaon","Palam Vihar, Gurgaon",Marble Flooring Corner Property,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-63000-sq-ft-r2-spid-U78411265,House,N/A,N/A,,N/A,N/A
87177994,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.5 Cr,"₹39,095 /sqft",5,6,5 BHK,2430,"2,430 sqft",N/A,N/A,East,RESALE,N/A,,Utility Room,"Garden, Security","A 270 sq yd villa here is likely a spacious 5-Bedroom independent house, often with multiple floors, balconies, and possibly servant/utility room or extra rooms. You enjoy large living spaces, private lawns or garden/terrace (Depending on unit), privacy compared to apartments, and the perks of a gated villa-Community (Security, open space, greenery, amenities).",International City by Sobha Phase 1,International City by Sobha Phase 1,East Facing Euro international Nearby,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-37800-sq-ft-spid-W87177994,House,270 sq yd,2430,,N/A,N/A
88221120,Independent House,"4 Bedroom House in Sector 23, Gurgaon","4 Bedroom House in Sector 23, Gurgaon",N/A,N/A,₹3.4 Cr,"₹11,046 /sqft",4,5,4 BHK,3078,"3,078 sqft",N/A,N/A,West,RESALE,N/A,,N/A,N/A,N/A,Ansal Plaza,Ansal Plaza,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-sector-23-gurgaon-3078-sq-ft-spid-Z88221120,House,N/A,N/A,,N/A,N/A
88240638,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹14.5 Cr,"₹40,278 /sqft",5,5,5 BHK,3600,"3,600 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,Sobha international city sector 109 Phase 1,International City by Sobha Phase 1,International City by Sobha Phase 1,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-3600-sq-ft-spid-D88240638,House,N/A,N/A,,N/A,N/A
88336482,Independent House,"4 Bedroom House in Sector 109, Gurgaon","4 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹8.2 Cr,"₹1,36,666 /sqft",4,4,4 BHK,600,600 sqft,N/A,N/A,North-East,RESALE,N/A,3.0,N/A,Garden,"Check out this 4 bhk house for sale in sector 109 gurgaon, a popular residential locality that contains many of the in-Demand properties in gurgaon. This residential property boasts proximity to key landmarks like close to metro station, close to school, close to hospital and close to railway station. The floor plan additionally contains 4 bedrooms, 4 bathrooms and 3 balconies. All in all, the ...",International City by SOBHA Phase 2,International City by SOBHA Phase 2,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-600-sq-ft-spid-S88336482,House,N/A,N/A,,N/A,N/A
87491314,Independent House,"6 Bedroom House in Sector 45, Gurgaon","6 Bedroom House in Sector 45, Gurgaon",N/A,N/A,₹10.05 Cr,"₹32,651 /sqft",6,6,6 BHK,3078,"3,078 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,Available duplex kothi for sale in sector-45 gurgaon haryana,"Sector 45, Gurgaon","Sector 45, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-45-gurgaon-2970-sq-ft-spid-D87491314,House,N/A,N/A,,N/A,N/A
86379490,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.2 Cr,"₹37,860 /sqft",5,5,5 BHK,2430,"2,430 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Swimming Pool, Gym, Park, Jogging Track, Play Area","Sobha international city | ready to move 270 sq.Yd | 5bhk + servant Sobha international city in sector 109, gurgaon Sobha international city phase 1, 208 units Spread over an area of 36 acres Luxury amenities Swimming pool, lawn tennis, basketball court, gymnasium, premium clubhouse, yoga & aerobics, kids play area, jogging track, landscaped parks large, banquet hall Prime connectivity 0 km fro...",International City by Sobha Phase 1,International City by Sobha Phase 1,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-2430-sq-ft-spid-A86379490,House,270 sq.Yd,2430,,N/A,N/A
84211804,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹20.5 Cr,"₹45,556 /sqft",5,6,5 BHK,4500,"4,500 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Swimming Pool, Gym, Park, Jogging Track, Play Area","Sobha international city | ready to move 500 sq.Yd | 5bhk + servant Sobha international city in sector 109, gurgaon Sobha international city phase 1, 208 units Spread over an area of 36 acres Luxury amenities Swimming pool, lawn tennis, basketball court, gymnasium, premium clubhouse, yoga & aerobics, kids play area, jogging track, landscaped parks large, banquet hall Prime connectivity 0 km fro...",International City by Sobha Phase 1,International City by Sobha Phase 1,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-4500-sq-ft-spid-E84211804,House,500 sq.Yd,4500,,N/A,N/A
85123708,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹13.9 Cr,"₹38,611 /sqft",5,6,5 BHK,3600,"3,600 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Swimming Pool, Gym, Park, Jogging Track, Play Area","Sobha international city | ready to move 400 sq.Yd | 5bhk + servant Sobha international city in sector 109, gurgaon Sobha international city phase 1, 208 units Spread over an area of 36 acres Luxury amenities Swimming pool lawn tennis basketball court gymnasium premium clubhouse yoga & aerobics kids play area jogging track landscaped parks large banquet hall Prime connectivity 0 km from delhi 2...",International City by Sobha Phase 1,International City by Sobha Phase 1,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-3600-sq-ft-spid-O85123708,House,400 sq.Yd,3600,,N/A,N/A
88889046,Independent House,"2 Bedroom House in Sector 88B, Gurgaon","2 Bedroom House in Sector 88B, Gurgaon",N/A,N/A,₹1.65 Cr,"₹12,213 /sqft",2,2,2 BHK,1351,"1,351 sqft",Carpet,N/A,East,RESALE,N/A,2.0,N/A,"Garden, Park","Sector 88b gurgaon is one of gurgaon's most sought after destination for residential houses and this 2 bhk house in sector 88b gurgaon is your opportunity to be a part of this community. The floor plan additionally contains 2 bedrooms, 2 bathrooms and 2 balconies. All in all, the independent house is spread over a carpet area of 1351 sq.Ft. Your vehicle(s) can be easily parked as this house com...",Vatika Xpressions,Vatika Xpressions,East Facing Private Garden,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-vatika-xpressions-sector-88b-gurgaon-1351-sq-ft-spid-Z88889046,House,N/A,N/A,,N/A,N/A
87427224,Independent House,"6 Bedroom House in Sector 4, Gurgaon","6 Bedroom House in Sector 4, Gurgaon",N/A,N/A,₹4.9 Cr,"₹21,778 /sqft",6,6,6 BHK,2250,"2,250 sqft",N/A,N/A,East,RESALE,N/A,,N/A,N/A,"Premium 250 sq. Yards | 3-Storey independent house | sector 4 (Front pocket) An excellent opportunity to own a top-Notch, ready-To-Move-In independent house located in the prime belt of sector 4. This north-East facing property is thoughtfully designed with 3 bhk units on each floor, making it ideal for large families, joint families, or rental investment. Key features: Built on 250 sq. Yards, ...","Sector 4, Gurgaon","Sector 4, Gurgaon",N/A,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-2250-sq-ft-spid-L87427224,House,N/A,N/A,,N/A,N/A
87670838,Independent House,"4 Bedroom House in Sector 109, Gurgaon","4 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹7.5 Cr,"₹1,25,000 /sqft",4,4,4 BHK,600,600 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,Spacious ready to move 4 bhk villa on 600 sqyd plot in sobha international city sec 109 gurgaon,International City by SOBHA Phase 2,International City by SOBHA Phase 2,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-600-sq-ft-spid-M87670838,House,600 sqyd,5400,,N/A,N/A
86667524,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.25 Cr,"₹38,066 /sqft",5,5,5 BHK,2430,"2,430 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"Sobha international city, a luxurious township in gurgaon featuring presidential villas and duplex homes. Sobha international city, developed by sobha developers ltd, is an upscale residential township situated in sector 109, gurgaon. Spanning 150 acres, it comprises super luxury villas",International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-2160-sq-ft-spid-D86667524,House,N/A,N/A,,N/A,N/A
80785597,Independent House,"4 Bedroom House in Nirvana Country, Gurgaon","4 Bedroom House in Nirvana Country, Gurgaon",N/A,N/A,₹12.25 Cr,"₹43,103 /sqft",4,4,4 BHK,2610,"2,610 sqft",N/A,N/A,East,RESALE,N/A,,N/A,Garden,"Duplex villa availabe for sale in nirvana country, wide road east facing lush greenery, for more details kindly contact",Unitech Nirvana Birch Court,Unitech Nirvana Birch Court,East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-nirvana-birch-court-nirvana-country-gurgaon-2610-sq-ft-r1-spid-Q80785597,House,N/A,N/A,,N/A,N/A
87817182,Independent House,"4 Bedroom House in Sector 46, Gurgaon","4 Bedroom House in Sector 46, Gurgaon",N/A,N/A,₹11.4 Cr,"₹42,222 /sqft",4,5,4 BHK,2700,"2,700 sqft",N/A,N/A,North,RESALE,N/A,,N/A,"Garden, Park",Vista villa sector 46 4bhk 4bathroom gated society opposite unitech cyber park walking,Unitech Vista Villas,Unitech Vista Villas,North Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-vista-villas-sector-46-gurgaon-2600-sq-ft-spid-C87817182,House,N/A,N/A,,N/A,N/A
87817224,Independent House,"4 Bedroom House in Sector 46, Gurgaon","4 Bedroom House in Sector 46, Gurgaon",N/A,N/A,₹11.3 Cr,"₹41,851 /sqft",4,4,4 BHK,2700,"2,700 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Garden, Park",This is well maintained villa and good greenery park club all amenities this luxury feel,Unitech Vista Villas,Unitech Vista Villas,Private Garden Gated Society,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-vista-villas-sector-46-gurgaon-2700-sq-ft-spid-B87817224,House,N/A,N/A,,N/A,N/A
